episode,step_count,raw_reward,scaled_reward,fee_earned,impermanent_loss,cumulative_reward,price_lower,price_upper,curr_sqrtPriceX96,curr_price,tick,feeGrowthGlobal0X128,feeGrowthGlobal1X128,liquidity_raw,blockTimestamp,tickCumulative,secondsPerLiquidityCumulativeX128,scaled_curr_price,scaled_liquidity,scaled_feeGrowthGlobal0x128,scaled_feeGrowthGlobal1x128
1,1,3.062019997430784,0.0,0.04492328357392531,-3.0170967138568585,0.0,1317.2034,2176.1821,3329598774202843951850350956901,1766.1380147266561,74769,4951810466712068559915300095944354,6459479273693894189649546008154591569,40045576206661295390000,1697922750,326658122051256,38303288321137306514202516,0.3406719040775329,0.31785560113740857,-0.9944903161976939,-0.9910494594358853
1,2,-2.7667082065653132,-0.9718047149159913,0.040655169422875274,2.8073633759881886,-0.9718047149159913,1340.6501,2194.8655,3317924548927206921733621260422,1753.774875164686,74698,5037536906122025575075212787505603,6459479273693894189649546008154591569,39476279173638763430000,1697922752,326658122200723,38303288338234557937170751,0.03732053343978078,-0.04135162424321069,-0.24692475619293144,-0.38297360081102744
1,3,-3.3595401921743644,-0.9766601496060789,0.047678889571756165,3.4072190817461205,-1.9484648645220704,1304.4854,2185.042,3303492797635076628160560689939,1738.5515041926528,74611,5144349949892372933477351908243859,6459479273693894189649546008154591569,38669462776777350830000,1697922754,326658122350032,38303288355634410566409597,-0.2543554678196455,-0.5564418628083948,-0.032324069883406824,-0.12031539656478946
1,4,-3.649942332133045,-1.193519428844405,0.05111507381467715,3.701057405947722,-3.1419842933664754,1294.1567,2173.4924,3287923041978183281876706353604,1722.2021222036365,74517,5260637150043088286988501340184253,6459479273693894189649546008154591569,39181588207557375230000,1697922757,326658122573771,38303288381765267420046899,-0.7189716123690841,0.6893829710881562,0.054668893226308544,-0.03802230899380837
1,5,-3.4933409303847225,-1.4018323486745257,0.0483259215248312,3.5416668519095538,-4.543816642041001,1289.3401,2159.3884,3273710923891705237852196527791,1707.3457887085979,74430,5367750095288552001638291586624874,6459479273693894189649546008154591569,39783975051507897130000,1697922759,326658122722805,38303288398964097255175804,-0.9442373137312527,1.004000976465252,-0.17874983838686379,-0.012022927689933781
1,6,2.2195471737227406,2.1607887895487523,0.03132946059168777,-2.1882177131310527,-2.383027852492249,1265.2803,2135.431,3283120010772403705225514557152,1717.1741767970866,74488,5367750095288552001638291586624874,6581079234890953079337864362824865761,40454785399832936330000,1697922762,326658122946153,38303288424445029058664218,0.8557019755410407,1.011429149851217,-1.0432289280244178,1.040157857434088
1,7,-1.904386444402188,-0.7525722184725573,0.03358931844029607,1.937975762842484,-3.135600070964806,1198.2494,2048.2544,3270914947455623393200421726635,1704.4306504026338,74413,5459949719783397037083618141520511,6581079234890953079337864362824865761,40041734441301688230000,1697922764,326658123095054,38303288441324141847148836,-1.0185019782702829,-0.8710389160280463,0.9705619068951958,-0.9930932016302708
1,8,2.023543230321907,2.5928522066279815,0.033578638823173954,-1.9899645914987332,-0.5427478643368246,1163.0828,2058.162,3283527378775176435759432831880,1717.600335579397,74490,5459949719783397037083618141520511,6744078171823329538106130444511905167,40303028269434126280000,1697922766,326658123243957,38303288458235919765827350,1.0022083573012848,0.9006536052333793,-1.0002205265330422,1.024613300074547
1,9,-1.6889057514880417,-1.406855887810051,0.03418173071475838,1.7230874822028,-1.9496037521468756,1150.2898,2002.9082,3269978240068403066034737577592,1703.454578446809,74407,5562319391220173945135810157854974,6744078171823329538106130444511905167,40592532162877448780000,1697922768,326658123392854,38303288475034195417786130,-1.0074902251185818,1.0182057406036602,1.0101555890407452,-0.9995879875984892
1,10,1.389004943489638,2.946376653756023,0.026972840680130342,-1.3620321028095077,0.9967729016091473,1150.3041,2000.1246,3280382853866806464274779681787,1714.312133461135,74471,5562319391220173945135810157854974,6878543997274642273682478831054345645,39921721814552409580000,1697922770,326658123541732,38303288491912194654213172,0.9619750491140291,-1.0411512908405682,-0.9999507353585745,0.9746901472450459
